created_at,full_text,sntiment,location,id
2020-03-15 20:08:04+00:00,"#دورات_تدريبية #عن_بعد :
#وزارة_الصحة_السعودية #فعاليات_الحجر_المنزلي #قاعد_بالبيت #اجازة_المعلمين_طويلة #انثبروا_ببيوتكم #COVIDー19 #كلنا_في_البيت_من_أجل_المملكة #البحرين #كورونا_الجديد #فخورين_فيكم #فيروس_كورونا #بتمرن_بالبيت #الكويتيون_يد_واحدة_ضد_كورونا #جلسة_بيت #الرياض https://t.co/CUZDVaie1e",S,,1239282237264232400
2020-03-14 15:21:43+00:00,#انثبروا_ببيوتكم السعودية العظمى🇸🇦♥️ https://t.co/kfw4xJBVX3,P,Riyadh,1238847787523084300
2020-04-06 11:14:09+00:00,"🛑

بلدية محافظة #القطيف تلزم المطاعم المصرح لها في فترة #منع_التجول بتقيد مندوب التوصيل الخاص بالمطعم 
بالتالي: 
1- اثبات بطاقة العمل .
2- وجود مشهد من المطعم مصدّق من الغرفة التجارية (إلكترونياً) .
3- تعود ملكية السيارة المستخدمة للمطعم أو صاحبه . https://t.co/TeBkjlV4fD",W,"صفوى, المملكة العربية السعودية",1247120406303191000
2020-03-14 23:42:46+00:00,#الرياض_الان #كلنا_في_البيت_لاجل_السعوديه #انثبروا_ببيوتكم #البيك #كورونا #ساعات_العمل #وينك_فيه_الان_اثبت #السعودية #وزارة_الصحة #ايقاف_الدوري #,S,المملكة العربية السعودية,1238973878384373800
2020-03-14 18:44:06+00:00,"زجران لعب فينا ينزل خبر بسناب وخبر بستقرام وخبر بتويتر ياخي خلك مكان واحد انفرد فيه 
كما انفرد زجران 🇰🇼😎

#كوفيد_19
#انثبروا_ببيوتكم
#عشان_الكويت_خلوكم_في_البيت
#الحجر_المنزلي
#قاعد_بالبيت
#الكويتيون_يد_واحدة_ضد_كورونا
#الكويت_تستاهل
#سناب_زجران

@zjeran_kw",C,"العاصمه, دولة الكويت",1238898719317274600
2020-03-29 02:19:16+00:00,"#اعزل_نفسك
يقين بالله أنها سوف تفرجُ ، وتعم الطمأنينة مرةً أخرى بين أيامنا ، وتعود ُ أصداء نداءات حي الصلاة ونحن بخير وعافية ..وستشعر بلذة مزاحمة صفوف المصلين مجدداً ، وتنال بشوقِكَ إليها ثمار اللقاء .",P,من قبيلة حرب,1244086695244464000
2020-03-14 18:48:57+00:00,"قُل لَّن يُصِيبَنَا إِلَّا مَا كَتَبَ اللَّهُ لَنَا هُوَ مَوْلَانَا ۚ وَعَلَى اللَّهِ فَلْيَتَوَكَّلِ الْمُؤْمِنُونَ 

 #كلنا_في_البيت_لاجل_السعوديه",T,,1238899935925411800
2020-03-28 22:10:14+00:00,إحالة الأربعة المتباهين بمخالفة #منع_التجول في #الرياض إلى النيابة https://t.co/Y9x7cWuXPw,W,"Saudi Arabia, Riyadh",1244024022536462300
2020-03-14 18:12:21+00:00,"#كلنا_في_البيت_لاجل_السعوديه
شكرا لولاة الامر لابد من التكاتف لأجل الوطن🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦

اللهم استودعتك وطني🇸🇦🇸🇦 https://t.co/H16rMidd3A",P,السعوديه العظمى,1238890725527478300
2020-04-11 07:51:54+00:00,"الحب هو.......... 

#حظر_التجوال #خواطر_راقت_لي #فيروس_كورونا #حظر_التجول #حظر_كامل #عاجل_السعودية #أخبار_السعودية #الحجر_المنزلي #نبيها_صفر #راشد_فهد https://t.co/YTc0PLTurP",S,,1248881444820222000
2020-03-14 15:37:45+00:00,#انثبروا_ببيوتكم واللي عندهم اجوا مثل ذي 😰♥️ https://t.co/e98EDQQ6S8,S,,1238851819260035000
2020-03-14 18:55:59+00:00,"Good evening to only those staying at home. 
#الحجر_المنزلي #انثبروا_ببيوتكم",S,966 | 971,1238901707561631700
2020-03-14 17:53:25+00:00,"#كلنا_في_البيت_لاجل_السعوديه  ساعدوني كمصدر رزق عسى ربي يفتحها عليا وعليكم ويسدد ديوني منها ويفرج همي
للبيع يوجد ٣٠٠ الف طن حديد سابك ملاحظه البيع لكامل الكميه 300 الف طن
مستودع بالرياض 
السعر 1300 للطن 
السعي : 100 ريال للطن
المطلوب مقدرة ماليه+سجل تجاري+التزام بالسعي",S,Kingdom of Saudi Arabia,1238885962228392000
2020-03-14 16:40:57+00:00,"#انثبروا_ببيوتكم
 مو تودون عيالكم عند خوالهم اقعدوا بالبيت",C,دولة الكويت,1238867725583253500
2020-03-24 14:28:49+00:00,"#عاجل 
المتحدث الرسمي لوزارة الداخلية: قرار #منع_التجول يشمل التنقل بين المدن في #المملكة .
#كلنا_مسؤول",W,"حفر الباطن, المملكة العربية السعودية",1242458351633563600
2020-03-26 16:04:02+00:00,@Ahmedalmusibh @sultan_alqloob1 بالفعل هي نتائج مبشرة وسوف تزداد النتائج بالتحسن تدريجيا بمشيئة الله بعد مرور عشرة أيام من تطبيق #منع_التجول ...التوقع كان زيادة الإصابة وبأعداد أكبر من ذلك لكن الحمد لله نتائج رائعه ...,P,المملكة العربية السعودية,1.24321E+18
2020-03-15 14:09:42+00:00,يوجد سعودة ب 2000 ريال للرجال والنساء تعالو في سنابي abood2000sa2 #فعاليات_الحجر_المنزلي #سلمان_بن_عبدالعزيز #ثنوى_الدوسري #قاعد_بالبيت #ليش_داخل_التويتر #COVIDー19 #انثبروا_ببيوتكم #ملتزمون_ياوطن #كوفيد_19 #هند_القحطاني #القطاع_الخاص #اغلاق_النوادي_الرياضية #اغلاق_المطاعم,S,الرياض,1239192049045262300
2020-03-28 23:04:39+00:00,"إِنَّ اللَّهَ يَغْفِرُ الذُّنُوبَ جَمِيعًا
فـ استغفروا ربكـم كل وقت
#اعزل_نفسك",T,"صفوى, المملكة العربية السعودية",1244037718138593300
2020-03-23 07:14:40+00:00,"#خليك_في_البيت #كلنا_مسؤول 
#منع_التجول #نبيها_صفر  

📚♥️ https://t.co/3hPmM0OIQY",S,حديقة الحجاز - السعودية 🇸🇦♥️,1241986708511604700
2020-04-04 12:20:57+00:00,"#عاجل🛑

الداخلية:

منع الدخول والخروج في بعض الأحياء السكنية بجدة على مدار ٢٤ ساعة.

#جدة #منع_التجول",W,,1246412439509483500
2020-03-25 05:39:33+00:00,"""#النيابة_العامة"" السجن 5 سنوات و غرامة 3 ملايين ريال لمن #ينشر_صوراً أو #مقاطع لـ مخالفات #منع_التجول أو #التحريض على مخالفته، ونشرها عبر وسائل التقنية المعلوماتية .. 📣🗣️
#كلنا_مسؤول #نبيها_صفر #خلك_بالبيت https://t.co/pP12OeBJE9",W,"الشرقي, المملكة العربية السعود",1242687547253444600
2020-03-14 17:56:59+00:00,"#كلنا_في_البيت_لاجل_السعوديه
نداوم بكرة ولا اجازة",T,"الرياض, المملكة العربية السعود",1238886859859689500
2020-04-10 12:54:03+00:00,"▫️#صحيفة_خليص
.
🔴 #عاجل.. التقرير اليومي لمستجدات فيروس #كورونا الجديد
.
.
#كلنا_مسؤول #منع_التجول #الزم_بيتك https://t.co/r4mO6AmLD4",W,"خليص, المملكة العربية السعودية",1248595098222329900
2020-03-29 14:32:12+00:00,متى يعني !! لما توصل عدد الاصابات باليوم الى المئات ؟؟ طبقو القرار ولا سفروا العمالة الوافدة اللي قاعدين ينشرون الفايروس بطريقة مرعبة #الكويت_كورونا #وزارة_الصحة #الحظر_الكلي #منع_التجول,S,"Al Qusour, Kuwait",1244271141981692000
2020-04-11 23:04:25+00:00,"#وزارة_الداخليه 
#وزارة_الشؤون_البلدية_والقروية 
#أمانة_الطائف 
#محافظة_المويه 
#الحجر_المنزلي_واجب_وطني 
#كلنا__مسؤول https://t.co/NpaGy02dzO",S,,1249111087972151300
2020-03-29 17:52:37+00:00,"#اعزل_نفسك

نتمني القبض علي هؤلاء المتخلفين 
اللي يتفلون علي السيارات ويمسحونها ويطبقون المرايا عشان السائق يعدل المراية فيصاب والله المستعان. 

( عند بقالة المنصور بالحرة الشرقية المدينه المنوره ) https://t.co/otnisajGmr",N,,1244321577703018500
2020-03-29 21:02:24+00:00,"في هالزمن نصيحة لاتزعل✋🏻 لان اذا زعلت ماحد جايب خبرك اصلن 🤣🤪
#خليك_في_البيت 
 #اعزل_نفسك",T,الرياض,1244369338821488600
2020-03-25 10:27:36+00:00,"أبناء محافظة حضرموت المقيمين في دولة الكويت الحبيبة
#الكويت_ديرتنا
#تحب_الكويت_خلك_بالبيت
#نبيها_صفر https://t.co/uvDESC6dg1",C,"Hadhramout , Yemen",1242760036436361200
2020-04-06 13:57:36+00:00,"#وزارة_التجارة_والصناعة: اغلاق 3 محال تجارية مخالفة للإجراءات الاحترازية في البلاد
#الكويت
#فيروس_كوفيد19
#COVID19
#قطاع_الاخبار_والبرامج_السياسية #Kuwait #اعزل_نفسك  #تلفزيون_الكويت https://t.co/LhAJgmWiRu",C,kuwait,1247161539997479000
2020-04-11 23:20:56+00:00,مقترحات suggestions  #خليك_في_البيت #نتفلكيس #نبيها_صفر #نفترق_لصحتنا #الحجر_المنزلي #NetflixAndStayStill #netflixandchill https://t.co/3ZyHEictU5,S,Saudi Arabia - Dhahran,1249115244372177000
2020-03-29 03:07:04+00:00,"#اعزل_نفسك
عرفتووو الفرق بين دول الاسلام وال سعود 
والدول الاخرى 
..... https://t.co/cD5EDESa3x",S,وِلد ١ يناير 🌿السعودية 🇸🇦,1244098722851627000
2020-03-14 17:47:15+00:00,"#كلنا_في_البيت_لاجل_السعوديه
الدولةقفلت لك الحدود
وهيأت لك الحجرالصحي
وتحملت تكاليف العلاج
♦️الان الدورعليك
الصحه صحتك وصحة ابوك وامك واخوك وصديقك وجارك وابناءحيك
لما تفقد واحدمنهم بسبب استهتارك
الدوله مراح تتوقف وتبكيه الدوله مستمره بأبنائها البرره
وانت اللي راح تبكيه
🤔فكرفيها https://t.co/RN6qRmshDp",N,,1238884412307189800
2020-03-14 16:38:15+00:00,"#كلنا_في_البيت_لاجل_السعوديه #الحجر_المنزلي_واجب_وطني #كرونا_الجديد 
اللهم أصرف عنا الوباء. قنا شر الداء بلطفك ورحمتك ، أنك على كل شي قدير اللهم أحفظ المسلمين في كل مكان اللهم البلاد والعباد من شر الداء  . https://t.co/wklqX3jkKS",T,,1238867046080929800
2020-04-05 02:57:20+00:00,"#الدوادمي
#منع_التجول
#كورونا

كود خصم هنقرستيشن 💛 

بيجيك ٣٠ ريال في محفظتك بعد أول طلب لك 🤩  (التوصيل مجانا لأي مطعم تحبه)

 حمل التطبيق  https://t.co/X2PNoJSZii

 واستخدم كودي وادعي لي 😉
⬇️⬇️⬇️⬇️

 @23LM7ME",S,,1246632990668660700
2020-03-29 13:36:02+00:00,"كشف المصابين بكورونا عبر كاميرات المراقبة الحرارية 
التفاصيل :https://t.co/XGdPLG7KH9
تواصل:(+966) 593000975 
gafarbashir@sedcom.eu
#اعزل_نفسك 
#الشرقيه
#تقديم_منع_التجول_بجدة https://t.co/PEMibDBkEn https://t.co/aRmyM59zK1",C,Sudan,1244257009664491500
2020-03-14 15:36:51+00:00,#انثبروا_ببيوتكم,S,المملكة العربية السعودية,1238851592671113200
2020-03-12 18:18:25+00:00,"تكفووون #انثبروا_ببيوتكم
الاجازة علشان لا تحتك مع احد
الاجازة علشان لا تقز
الاجازة علشان تسوي كنترول على محيطك
#الكويت_تتصدى_لكورونا #الكويت_تحارب_كورونا https://t.co/bH7il92x80",C,Kuwait,1238167477416272000
2020-03-29 13:29:08+00:00,"اللهم نسألك بصفاتك العليا التي لا يقدر أحد على وصفها، وبأسمائك الحسنى التي لا يقدر أحد أن يحصيها، وأسألك بذاتك الجليلة ووجهك الكريم أن 
ترفع هذا البلا عن المسلمين وتحمينا
وتشفي كل مريض وتعافيه بحولك وقوك
#مرض_واحد_عطل_حياه_البشر
#اعزل_نفسك
#فيروس_كورونا",T,,1244255273272868900
2020-03-14 19:11:30+00:00,فعلاً #انثبروا_ببيوتكم لا لأجل صحتكم فحسب بل لأجل الوطن و شعبه وقبل  كل شي لأجل تلبيه امر حكومة سيدي و مولاي #خادم_الحرمين_الشريفين #فيروس_كورونا,P,,1238905614450991000
2020-03-14 00:52:58+00:00,#كورونا_الجديد #كورونا_الجديد #انثبروا_ببيوتكم #انثبر_بالبيت https://t.co/0b1n6jFc5n,S,,1238629155803103200
2020-03-15 04:40:42+00:00,#ليش_داخل_التويتر #اغلاق_الصالونات  #فوز_الفهد #فاطمه_المؤمن #انثبروا_ببيوتكم https://t.co/De4mLwqjq2,S,,1239048858359005200
